UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
616431,64282,80000,81.75,16,15694,86,2951,10/5/1973,Salaried,25-10-18,14,1565,1,1,0,0,0,0,557,J-High Risk,1,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,1yrs 0mon,1yrs 0mon,0,1
615120,71817,99500,73.37,16,14143,48,3013,12/6/1992,Salaried,24-10-18,14,1565,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
438985,71123,97500,73.85,16,14143,48,2940,10/5/1971,Salaried,14-08-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
642494,61213,78500,78.98,16,14356,45,3081,20-05-93,Salaried,30-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
610225,62213,81000,77.78,16,14356,45,2970,10/5/1986,Salaried,24-10-18,14,1565,1,1,0,0,0,0,517,K-High Risk,9,1,1,3200,32000,32000,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,1yrs 6mon,0,0
501399,54003,71500,76.92,16,13990,45,2951,5/6/1983,Salaried,12/9/2018,14,1565,1,1,0,0,0,0,592,I-Medium Risk,4,3,1,64429,60800,60800,0,0,0,0,0,0,51350,0,2,0,1yrs 8mon,5yrs 10mon,0,0
543121,58659,77500,77.42,16,21498,86,3077,17-03-96,Salaried,27-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
442940,62713,105900,59.96,16,23129,49,3005,15-07-92,Salaried,17-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
579217,72123,92500,78.92,16,13990,45,3030,9/7/1990,Salaried,15-10-18,14,1565,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 0mon,2yrs 0mon,0,0
641685,59013,76500,78.43,16,13990,45,3043,10/5/1985,Salaried,30-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
579491,75751,96500,79.79,16,13990,45,3046,13-06-92,Salaried,15-10-18,17,1565,1,0,0,0,1,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,0,0yrs 10mon,0yrs 10mon,0,1
470617,50703,70500,73.76,16,21124,86,3003,15-06-78,Salaried,28-08-18,14,1565,1,0,0,1,0,0,300,M-Very High Risk,5,2,2,101055,114000,114000,0,0,0,0,0,0,27000,0,0,2,1yrs 6mon,2yrs 4mon,0,0
431012,54303,70500,78.01,16,15694,86,2939,10/5/1977,Salaried,10/8/2018,14,1565,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
558229,56013,71800,79.39,16,13990,45,2971,1/1/1990,Salaried,5/10/2018,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
615070,74751,102900,73.86,16,14143,48,3046,10/4/1985,Salaried,24-10-18,17,1565,1,0,0,1,0,0,300,M-Very High Risk,8,3,2,29706,71100,71100,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 10mon,0,0
543491,55259,71500,78.32,16,13990,45,3008,27-07-95,Salaried,28-09-18,14,1565,1,0,0,1,0,0,680,F-Low Risk,12,7,0,90375,167899,167899,0,0,0,0,0,0,12836,0,6,0,0yrs 4mon,1yrs 6mon,0,0
533392,66882,85800,79.25,16,18317,86,3045,1/1/1992,Salaried,24-09-18,14,1565,1,1,0,0,0,0,300,M-Very High Risk,7,1,1,18793,25000,25000,0,0,0,0,0,0,5235,0,0,0,0yrs 10mon,2yrs 8mon,0,0
475557,71723,98200,73.93,16,14143,48,2989,8/4/1989,Salaried,30-08-18,14,1565,1,0,0,1,0,0,300,M-Very High Risk,1,0,0,0,0,0,1,1,0,1,1,1,2515,0,0,0,2yrs 4mon,2yrs 7mon,0,0
422688,47349,74500,64.43,16,13990,45,3013,10/5/1980,Salaried,6/8/2018,14,1565,1,1,0,0,0,0,650,G-Low Risk,3,2,0,217346,314400,314400,0,0,0,0,0,0,1989,0,0,0,1yrs 1mon,1yrs 11mon,0,0
463631,59947,76500,79.74,16,15694,86,3013,10/5/1987,Salaried,25-08-18,14,1565,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,1yrs 10mon,0,0
549245,58263,79200,75.76,16,15694,86,3005,10/5/1972,Salaried,29-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
549128,62947,80400,79.6,16,18317,86,3003,10/5/1981,Salaried,29-09-18,14,1565,1,1,0,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 0mon,2yrs 0mon,0,0
547376,54303,109000,50.46,16,15694,86,2994,1/1/1994,Salaried,29-09-18,14,1565,1,1,0,0,0,0,615,H-Medium Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 9mon,0,0
458227,46145,88200,53.29,16,23959,145,3030,10/5/1976,Salaried,23-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
552627,62213,80500,78.26,16,15694,86,3005,17-04-93,Salaried,30-09-18,14,1565,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3615,10847,10847,0,0,0,0,0,0,1879,0,1,0,0yrs 4mon,0yrs 4mon,1,0
533608,57213,76500,77.12,16,18317,86,3013,1/1/1981,,25-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
563231,37439,54500,69.72,16,22017,51,3036,22-07-89,Salaried,8/10/2018,14,1565,1,1,0,0,0,0,681,E-Low Risk,3,3,0,712528,845000,845000,0,0,0,0,0,0,8180,0,2,0,0yrs 10mon,2yrs 2mon,0,0
553500,51003,68500,75.91,16,18317,86,3037,1/1/1993,Salaried,30-09-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
425454,48349,71800,68.25,16,13990,45,2971,10/5/1972,Self employed,7/8/2018,14,1565,1,1,0,0,0,0,652,F-Low Risk,17,4,0,89500,144500,144500,0,0,0,0,0,0,4000,0,2,0,0yrs 9mon,1yrs 2mon,0,0
463885,64213,100077,64.95,16,23129,49,3043,10/5/1990,Salaried,25-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
624213,75751,97500,78.97,16,13990,45,3013,21-03-82,Salaried,26-10-18,14,1565,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
460410,40394,70500,58.16,16,15694,86,3013,10/5/1968,Self employed,24-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
611582,71217,101500,71.33,16,14143,48,3013,1/1/1994,Salaried,24-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
649147,59259,75500,79.47,16,15694,86,3008,10/5/1972,Self employed,31-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
446528,57759,74800,78.21,16,13990,45,3030,1/1/1990,Salaried,18-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
618005,69817,84500,84.02,16,15694,86,3042,3/10/1975,Salaried,25-10-18,17,1565,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
542165,73123,107500,68.84,16,14143,48,3008,8/10/1996,Salaried,27-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
421205,71817,99200,73.59,16,14143,48,3005,10/5/1989,Salaried,4/8/2018,14,1565,1,1,0,0,0,0,300,M-Very High Risk,3,2,1,13075,32900,32900,0,0,0,0,0,0,1080,0,1,1,0yrs 9mon,1yrs 4mon,1,1
429989,47349,70800,67.8,16,13990,45,3005,10/5/1981,Salaried,9/8/2018,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
469887,52303,71000,74.65,16,22004,45,3013,14-06-86,Self employed,28-08-18,14,1565,1,1,0,0,0,0,692,E-Low Risk,10,1,0,0,15800,15800,0,0,0,0,0,0,8200,0,0,0,0yrs 8mon,1yrs 8mon,0,0
619974,69817,96500,73.58,16,15694,86,3013,24-10-85,Salaried,25-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
442014,65169,112500,59.56,16,14124,48,2958,1/1/1996,Salaried,16-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649768,142900,208500,69.54,16,18182,67,2963,15-03-90,Salaried,31-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
504057,54303,74000,74.32,16,22017,51,3005,5/2/1986,Salaried,14-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
501197,48049,71000,69.01,16,14143,48,3008,1/1/1996,Salaried,12/9/2018,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548262,58013,77500,76.13,16,18317,86,3013,1/1/1997,Salaried,29-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2,1
457992,57259,72800,79.67,16,15694,86,3030,1/1/1990,Salaried,23-08-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
486209,59259,81800,73.35,16,22017,51,3008,8/11/1993,Salaried,31-08-18,14,1565,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,4,2,0,6000,6000,6000,0,0,0,0,0,0,0,0,3,0,0yrs 0mon,0yrs 1mon,2,0
529118,68169,86800,79.49,16,18317,86,3005,12/6/1992,Salaried,23-09-18,14,1565,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
417918,71817,107500,67.91,16,23129,49,3013,1/1/1996,Salaried,1/8/2018,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
601257,64882,83500,79.04,16,15694,86,3042,4/5/1980,Salaried,22-10-18,17,1565,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
561799,66882,80500,84.47,16,15694,86,3005,22-07-82,Salaried,8/10/2018,14,1565,1,1,0,0,0,0,640,G-Low Risk,1,1,0,2792,20000,20000,0,0,0,0,0,0,672,0,0,0,2yrs 1mon,2yrs 1mon,0,0
521086,70817,90500,79.56,16,13990,45,3013,1/1/1976,Salaried,20-09-18,14,1565,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
650491,61213,84500,73.37,16,22004,45,3013,6/3/1994,Salaried,31-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
484524,56259,78000,73.08,16,14305,86,2943,10/5/1958,Salaried,31-08-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
470803,66169,84200,79.57,16,13990,45,3046,5/10/1990,Salaried,28-08-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
642576,69623,88500,79.66,16,13990,45,3003,7/6/1988,Salaried,30-10-18,14,1565,1,1,0,0,0,0,300,M-Very High Risk,10,1,1,24452,24452,24452,0,0,0,0,0,0,3596,0,1,0,0yrs 5mon,0yrs 10mon,1,0
476746,55259,73000,76.71,16,15694,86,3037,13-02-89,Salaried,30-08-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
602711,74251,95500,79.06,16,13990,45,3005,10/6/1984,Salaried,22-10-18,14,1565,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
642354,63213,91800,69.72,16,15694,86,3013,20-04-57,Self employed,30-10-18,14,1565,1,1,0,0,0,0,686,E-Low Risk,3,3,0,1195186,1950000,1950000,0,0,0,0,0,0,0,0,1,0,1yrs 7mon,3yrs 2mon,1,1
621000,84033,109500,77.63,16,15694,86,3008,9/4/1987,Salaried,25-10-18,14,1565,1,0,0,1,0,0,410,K-High Risk,26,8,2,3165585,3560700,3573672,0,0,0,0,0,0,62741,0,2,2,1yrs 2mon,3yrs 0mon,0,0
612822,61213,104500,59.33,16,14143,48,3013,1/1/1997,Salaried,24-10-18,14,1565,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,1,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
561416,72117,102500,71.51,16,14143,48,3030,1/1/1989,Salaried,8/10/2018,14,1565,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,50184,60000,60000,0,0,0,0,0,0,1093,0,1,0,0yrs 0mon,0yrs 0mon,0,1
513682,151143,225100,69.3,16,18182,67,3003,18-07-87,Salaried,18-09-18,14,1565,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,396172,399500,399500,0,0,0,0,0,0,0,0,2,0,0yrs 0mon,0yrs 1mon,0,0
538115,40694,67000,62.69,16,13990,45,3037,10/5/1986,Salaried,26-09-18,17,1565,1,1,0,0,0,0,741,C-Very Low Risk,5,2,0,134425,30000,30000,0,0,0,0,0,0,114933,0,1,0,2yrs 5mon,6yrs 2mon,0,0
629710,71817,99500,73.37,16,14356,45,3013,15-04-95,Self employed,27-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
612330,60213,76500,79.74,16,13990,45,3013,12/4/1995,Salaried,24-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618535,83686,115800,73.4,16,22017,51,2996,1/1/1992,Salaried,25-10-18,17,1565,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
610997,60213,78000,78.21,16,15694,86,3004,10/6/1995,Salaried,24-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
517375,72123,99500,73.37,16,14143,48,3037,10/5/1980,Salaried,19-09-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
536159,59013,75800,79.16,16,13990,45,3013,17-09-82,Salaried,25-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
419689,60213,92800,66.81,16,14143,48,3100,1/1/1995,,3/8/2018,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609532,62213,80500,78.26,16,15694,86,3030,25-04-92,Salaried,24-10-18,14,1565,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618529,63947,101500,64.04,16,14143,48,3013,1/1/1996,Salaried,25-10-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
427273,55259,70500,79.43,16,15694,86,3013,1/1/1995,Salaried,8/8/2018,14,1565,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,26388,39980,39980,0,0,0,0,0,0,3998,0,2,0,0yrs 1mon,0yrs 2mon,0,0
537959,49349,68500,72.99,16,14356,45,3008,16-05-91,Salaried,26-09-18,14,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618507,72123,104800,69.66,16,14143,48,3037,1/1/1995,Salaried,25-10-18,17,1565,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
593993,58847,71689,84.95,147,17223,86,2787,1/1/1980,Salaried,21-10-18,2,45,1,1,0,0,0,0,383,K-High Risk,19,4,1,50178,87875,87875,0,0,0,0,0,0,18854,0,2,1,0yrs 11mon,2yrs 3mon,1,0
537567,17019,66280,27.61,147,17223,86,2786,20-05-76,Salaried,26-09-18,2,45,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,74049,153246,153246,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 8mon,0,0
611683,57913,74067,83.17,147,17551,86,2790,3/12/1979,Salaried,24-10-18,2,45,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,13287,31900,31900,0,0,0,0,0,0,0,0,1,0,0yrs 4mon,0yrs 4mon,1,0
447642,46949,73611,65.89,147,17223,86,2796,1/1/1984,Salaried,18-08-18,2,45,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
429920,49703,60460,84.85,147,24280,45,2782,17-06-96,Salaried,9/8/2018,2,45,1,1,0,0,0,0,707,D-Very Low Risk,2,1,0,3309,4881,4881,0,0,0,0,0,0,2554,0,1,0,0yrs 4mon,0yrs 7mon,1,0
496504,36039,63477,59.08,147,17223,86,2796,16-05-64,Self employed,8/9/2018,2,45,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,6539,10899,10899,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 5mon,0,0
491892,29584,67500,45.93,147,17223,86,2787,20-07-64,Self employed,6/9/2018,2,45,1,1,0,0,0,0,879,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,3415,0,0,0,7yrs 0mon,12yrs 6mon,0,0
498371,50678,67500,77.78,147,17223,86,2786,1/1/1980,Self employed,10/9/2018,2,45,1,1,0,0,0,0,738,C-Very Low Risk,5,1,0,22829,30000,30000,0,0,0,0,0,0,7100,0,0,0,0yrs 11mon,1yrs 4mon,1,0
445764,50586,63477,84.91,147,17223,86,2790,16-10-64,Salaried,17-08-18,2,45,1,1,0,0,0,0,622,H-Medium Risk,5,3,0,349345,657250,657250,0,0,0,0,0,0,11761,0,1,1,1yrs 4mon,2yrs 11mon,1,0
419720,50586,63477,84.91,147,17223,86,2790,1/1/1972,Salaried,3/8/2018,2,45,1,1,0,0,0,0,435,K-High Risk,3,2,1,256874,314300,314300,0,0,0,0,0,0,8532,0,0,1,5yrs 0mon,6yrs 3mon,0,0
632958,60913,73885,84.86,147,17223,86,2782,10/10/1985,Salaried,28-10-18,2,45,1,0,1,0,0,0,595,I-Medium Risk,4,2,0,71803,75000,75000,0,0,0,0,0,0,1065,0,2,0,0yrs 4mon,0yrs 8mon,0,0
605407,56359,73300,78.17,147,17169,51,2795,1/1/1990,Self employed,23-10-18,2,45,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
445811,45799,63477,74.67,147,17223,86,2832,18-05-65,Salaried,17-08-18,2,45,1,1,1,0,0,0,752,C-Very Low Risk,9,2,0,1911107,2250000,2250000,0,0,0,0,0,0,19730,0,0,0,2yrs 0mon,5yrs 5mon,0,0
495745,52491,74676,74.45,147,17223,86,2785,22-12-96,Salaried,8/9/2018,2,45,1,1,0,0,0,0,756,C-Very Low Risk,3,2,0,38599,51500,51500,0,0,0,0,0,0,3624,0,1,0,0yrs 5mon,0yrs 7mon,1,0
444133,35539,63477,58.29,147,17223,86,2792,12/12/1989,Salaried,17-08-18,2,45,1,1,0,0,0,0,669,F-Low Risk,1,1,0,2870,8083,8083,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
628450,64382,85330,76.76,147,17285,86,2791,9/9/1994,Salaried,26-10-18,2,45,1,1,0,0,0,0,753,C-Very Low Risk,3,2,0,16730,69990,67079,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,0yrs 11mon,0,1
557452,72817,98834,75.78,147,17223,86,2787,1/1/1976,Salaried,4/10/2018,2,45,1,1,1,0,0,0,749,C-Very Low Risk,3,2,0,19542,54946,54946,0,0,0,0,0,0,2654,0,0,0,1yrs 2mon,1yrs 11mon,0,1
526571,61147,74360,84.86,147,17501,45,2787,18-12-87,Salaried,21-09-18,2,45,1,0,0,1,0,0,366,K-High Risk,7,4,1,223325,412680,412680,0,0,0,0,0,0,3858,0,0,2,1yrs 7mon,2yrs 3mon,0,1
601363,56013,71689,82.3,147,17223,86,2784,19-11-91,Salaried,22-10-18,2,45,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,51280,53720,53720,0,0,0,0,0,0,3354,0,1,0,0yrs 2mon,0yrs 2mon,0,0
501775,56019,70400,84.94,147,17223,86,2791,22-11-73,Salaried,12/9/2018,2,45,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,6999,13399,13399,0,0,0,0,0,0,0,0,2,0,0yrs 3mon,0yrs 3mon,0,0
557494,22901,81164,29.69,147,17223,86,2784,15-01-94,Salaried,4/10/2018,2,45,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,7326,33890,33890,0,0,0,0,0,0,1357,0,1,0,0yrs 7mon,0yrs 10mon,0,0
538831,58813,70400,84.94,147,17551,86,2787,1/1/1983,Self employed,26-09-18,2,45,1,1,0,0,0,0,716,D-Very Low Risk,4,2,0,3006628,3120000,3100000,0,0,0,0,0,0,27893,0,0,0,2yrs 1mon,3yrs 9mon,0,0
617614,33184,71689,48.26,147,17223,86,2791,26-06-90,Self employed,25-10-18,2,45,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
621244,41074,69535,63.28,147,17223,86,2789,3/2/1991,Salaried,25-10-18,2,45,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0yrs 9mon,0yrs 9mon,0,0
596585,44424,67519,70.35,147,17223,86,2796,23-08-89,Self employed,21-10-18,2,45,1,1,0,0,0,0,785,B-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 11mon,1yrs 0mon,0,0
601548,35539,73848,50.1,147,17223,86,2782,1/1/1987,Self employed,22-10-18,2,45,1,1,0,0,0,0,699,E-Low Risk,2,1,0,9028,9028,9028,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,2yrs 5mon,0,0
456041,55928,70025,84.97,147,17223,86,2786,1/1/1974,Self employed,22-08-18,2,45,1,1,0,0,0,0,300,M-Very High Risk,9,3,3,70413,86892,86892,0,0,0,0,0,0,8234,0,1,1,0yrs 5mon,0yrs 11mon,0,1
417857,50703,92169,57.5,147,17416,51,2803,1/1/1980,Self employed,1/8/2018,2,45,1,1,0,0,0,0,568,J-High Risk,5,2,1,287053,349000,349000,0,0,0,0,0,0,8333,0,0,0,2yrs 2mon,3yrs 1mon,2,0
525274,56359,72650,79.83,147,17116,120,2783,13-07-75,Self employed,21-09-18,2,45,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631966,36939,75963,50.55,147,17223,86,2835,27-08-90,Salaried,27-10-18,2,45,1,1,0,0,0,0,790,B-Very Low Risk,3,3,0,250172,602000,574701,0,0,0,0,0,0,5498,0,1,0,3yrs 3mon,5yrs 10mon,0,0
